zone_id,delivery_timestamp,delivery_count,vehicle_type,distance_km,hour
ZONE_C,2026-05-03 00:00:00,3,van,10.22,0
ZONE_C,2026-05-03 01:00:00,2,truck,11.1,1
ZONE_C,2026-05-03 02:00:00,2,motorcycle,9.22,2
ZONE_C,2026-05-03 03:00:00,2,motorcycle,8.1,3
ZONE_C,2026-05-03 04:00:00,3,truck,1.83,4
ZONE_C,2026-05-03 05:00:00,3,motorcycle,6.29,5
ZONE_C,2026-05-03 06:00:00,2,motorcycle,10.39,6
ZONE_C,2026-05-03 07:00:00,3,van,12.57,7
ZONE_C,2026-05-03 08:00:00,3,van,5.63,8
ZONE_C,2026-05-03 09:00:00,12,van,1.11,9
ZONE_C,2026-05-03 10:00:00,12,motorcycle,12.37,10
ZONE_C,2026-05-03 11:00:00,12,truck,12.46,11
ZONE_C,2026-05-03 12:00:00,16,motorcycle,14.41,12
ZONE_C,2026-05-03 13:00:00,16,van,1.79,13
ZONE_C,2026-05-03 14:00:00,14,truck,12.01,14
ZONE_C,2026-05-03 15:00:00,10,truck,13.48,15
ZONE_C,2026-05-03 16:00:00,10,van,4.94,16
ZONE_C,2026-05-03 17:00:00,9,motorcycle,7.71,17
ZONE_C,2026-05-03 18:00:00,20,truck,13.72,18
ZONE_C,2026-05-03 19:00:00,10,motorcycle,13.69,19
ZONE_C,2026-05-03 20:00:00,2,truck,7.68,20
ZONE_C,2026-05-03 21:00:00,3,van,3.44,21
ZONE_C,2026-05-03 22:00:00,4,motorcycle,7.04,22
ZONE_C,2026-05-03 23:00:00,2,van,11.02,23
ZONE_C,2026-05-04 00:00:00,4,motorcycle,4.96,0
ZONE_C,2026-05-04 01:00:00,3,motorcycle,4.18,1
ZONE_C,2026-05-04 02:00:00,3,van,2.86,2
ZONE_C,2026-05-04 03:00:00,3,van,3.24,3
ZONE_C,2026-05-04 04:00:00,1,van,7.87,4
ZONE_C,2026-05-04 05:00:00,4,truck,4.65,5
ZONE_C,2026-05-04 06:00:00,3,truck,8.74,6
ZONE_C,2026-05-04 07:00:00,4,truck,1.27,7
ZONE_C,2026-05-04 08:00:00,3,van,9.28,8
ZONE_C,2026-05-04 09:00:00,15,motorcycle,11.05,9
ZONE_C,2026-05-04 10:00:00,12,van,13.08,10
ZONE_C,2026-05-04 11:00:00,14,van,9.0,11
ZONE_C,2026-05-04 12:00:00,21,truck,3.88,12
ZONE_C,2026-05-04 13:00:00,21,truck,2.54,13
ZONE_C,2026-05-04 14:00:00,16,motorcycle,9.21,14
ZONE_C,2026-05-04 15:00:00,18,motorcycle,7.22,15
ZONE_C,2026-05-04 16:00:00,14,truck,5.4,16
ZONE_C,2026-05-04 17:00:00,17,van,9.87,17
ZONE_C,2026-05-04 18:00:00,21,van,4.29,18
ZONE_C,2026-05-04 19:00:00,16,truck,4.12,19
ZONE_C,2026-05-04 20:00:00,4,truck,10.05,20
ZONE_C,2026-05-04 21:00:00,4,van,10.37,21
ZONE_C,2026-05-04 22:00:00,3,van,4.08,22
ZONE_C,2026-05-04 23:00:00,4,truck,13.88,23
ZONE_C,2026-05-05 00:00:00,2,van,3.84,0
ZONE_C,2026-05-05 01:00:00,4,van,2.9,1
ZONE_C,2026-05-05 02:00:00,3,truck,3.55,2
ZONE_C,2026-05-05 03:00:00,3,van,11.68,3
ZONE_C,2026-05-05 04:00:00,4,van,4.28,4
ZONE_C,2026-05-05 05:00:00,3,truck,3.51,5
ZONE_C,2026-05-05 06:00:00,4,motorcycle,11.8,6
ZONE_C,2026-05-05 07:00:00,3,van,1.49,7
ZONE_C,2026-05-05 08:00:00,4,truck,2.02,8
ZONE_C,2026-05-05 09:00:00,11,truck,8.6,9
ZONE_C,2026-05-05 10:00:00,13,van,14.2,10
ZONE_C,2026-05-05 11:00:00,15,truck,9.75,11
ZONE_C,2026-05-05 12:00:00,25,motorcycle,8.59,12
ZONE_C,2026-05-05 13:00:00,19,truck,5.58,13
ZONE_C,2026-05-05 14:00:00,17,motorcycle,7.38,14
ZONE_C,2026-05-05 15:00:00,15,van,2.25,15
ZONE_C,2026-05-05 16:00:00,15,van,13.78,16
ZONE_C,2026-05-05 17:00:00,16,van,5.08,17
ZONE_C,2026-05-05 18:00:00,15,motorcycle,2.65,18
ZONE_C,2026-05-05 19:00:00,16,motorcycle,11.35,19
ZONE_C,2026-05-05 20:00:00,4,motorcycle,11.16,20
ZONE_C,2026-05-05 21:00:00,4,van,7.49,21
ZONE_C,2026-05-05 22:00:00,4,van,3.82,22
ZONE_C,2026-05-05 23:00:00,4,truck,1.37,23
ZONE_C,2026-05-06 00:00:00,2,motorcycle,2.84,0
ZONE_C,2026-05-06 01:00:00,3,truck,4.8,1
ZONE_C,2026-05-06 02:00:00,3,truck,13.85,2
ZONE_C,2026-05-06 03:00:00,4,van,6.33,3
ZONE_C,2026-05-06 04:00:00,3,truck,7.43,4
ZONE_C,2026-05-06 05:00:00,4,van,13.26,5
ZONE_C,2026-05-06 06:00:00,3,motorcycle,2.4,6
ZONE_C,2026-05-06 07:00:00,3,motorcycle,5.77,7
ZONE_C,2026-05-06 08:00:00,4,truck,4.15,8
ZONE_C,2026-05-06 09:00:00,14,truck,2.27,9
ZONE_C,2026-05-06 10:00:00,17,truck,9.54,10
ZONE_C,2026-05-06 11:00:00,14,van,5.66,11
ZONE_C,2026-05-06 12:00:00,15,motorcycle,4.36,12
ZONE_C,2026-05-06 13:00:00,21,van,3.08,13
ZONE_C,2026-05-06 14:00:00,14,van,6.93,14
ZONE_C,2026-05-06 15:00:00,12,motorcycle,3.45,15
ZONE_C,2026-05-06 16:00:00,16,van,10.51,16
ZONE_C,2026-05-06 17:00:00,15,van,3.04,17
ZONE_C,2026-05-06 18:00:00,21,van,1.78,18
ZONE_C,2026-05-06 19:00:00,11,truck,6.85,19
ZONE_C,2026-05-06 20:00:00,3,motorcycle,13.28,20
ZONE_C,2026-05-06 21:00:00,4,motorcycle,11.09,21
ZONE_C,2026-05-06 22:00:00,4,truck,13.08,22
ZONE_C,2026-05-06 23:00:00,3,van,2.29,23
ZONE_C,2026-05-07 00:00:00,3,van,9.74,0
ZONE_C,2026-05-07 01:00:00,3,motorcycle,10.89,1
ZONE_C,2026-05-07 02:00:00,3,van,9.49,2
ZONE_C,2026-05-07 03:00:00,4,motorcycle,4.25,3
ZONE_C,2026-05-07 04:00:00,4,van,3.87,4
ZONE_C,2026-05-07 05:00:00,3,van,2.82,5
ZONE_C,2026-05-07 06:00:00,4,van,1.46,6
ZONE_C,2026-05-07 07:00:00,4,motorcycle,1.95,7
ZONE_C,2026-05-07 08:00:00,3,truck,7.12,8
ZONE_C,2026-05-07 09:00:00,14,van,10.42,9
ZONE_C,2026-05-07 10:00:00,13,truck,13.99,10
ZONE_C,2026-05-07 11:00:00,16,van,14.91,11
ZONE_C,2026-05-07 12:00:00,25,van,1.37,12
ZONE_C,2026-05-07 13:00:00,18,motorcycle,2.79,13
ZONE_C,2026-05-07 14:00:00,17,truck,12.06,14
ZONE_C,2026-05-07 15:00:00,15,van,1.84,15
ZONE_C,2026-05-07 16:00:00,14,truck,9.73,16
ZONE_C,2026-05-07 17:00:00,14,truck,8.84,17
ZONE_C,2026-05-07 18:00:00,25,van,2.85,18
ZONE_C,2026-05-07 19:00:00,16,van,8.93,19
ZONE_C,2026-05-07 20:00:00,4,truck,8.86,20
ZONE_C,2026-05-07 21:00:00,4,van,4.68,21
ZONE_C,2026-05-07 22:00:00,3,van,5.05,22
ZONE_C,2026-05-07 23:00:00,4,truck,9.67,23
ZONE_C,2026-05-08 00:00:00,5,motorcycle,7.52,0
ZONE_D,2026-01-01 00:00:00,9,motorcycle,10.81,0
ZONE_D,2026-01-01 01:00:00,9,truck,2.62,1
ZONE_D,2026-01-01 02:00:00,6,truck,11.21,2
ZONE_D,2026-01-01 03:00:00,8,truck,7.87,3
ZONE_D,2026-01-01 04:00:00,8,motorcycle,1.14,4
ZONE_D,2026-01-01 05:00:00,9,van,7.75,5
ZONE_D,2026-01-01 06:00:00,9,truck,12.76,6
ZONE_D,2026-01-01 07:00:00,12,van,9.48,7
ZONE_D,2026-01-01 08:00:00,10,motorcycle,6.1,8
ZONE_D,2026-01-01 09:00:00,41,motorcycle,5.75,9
ZONE_D,2026-01-01 10:00:00,23,van,5.28,10
ZONE_D,2026-01-01 11:00:00,39,van,9.91,11
ZONE_D,2026-01-01 12:00:00,33,motorcycle,9.66,12
ZONE_D,2026-01-01 13:00:00,28,van,6.9,13
ZONE_D,2026-01-01 14:00:00,34,van,4.91,14
ZONE_D,2026-01-01 15:00:00,36,motorcycle,12.26,15
ZONE_D,2026-01-01 16:00:00,28,motorcycle,11.69,16
ZONE_D,2026-01-01 17:00:00,30,truck,10.6,17
ZONE_D,2026-01-01 18:00:00,45,motorcycle,6.12,18
ZONE_D,2026-01-01 19:00:00,47,truck,2.42,19
ZONE_D,2026-01-01 20:00:00,32,motorcycle,4.55,20
ZONE_D,2026-01-01 21:00:00,10,truck,8.87,21
ZONE_D,2026-01-01 22:00:00,9,motorcycle,14.07,22
ZONE_D,2026-01-01 23:00:00,8,motorcycle,12.5,23
ZONE_D,2026-01-02 00:00:00,5,van,1.01,0
ZONE_D,2026-01-02 01:00:00,7,truck,1.4,1
ZONE_D,2026-01-02 02:00:00,8,van,1.32,2
ZONE_D,2026-01-02 03:00:00,8,van,10.46,3
ZONE_D,2026-01-02 04:00:00,5,van,2.5,4
ZONE_D,2026-01-02 05:00:00,6,truck,6.71,5
ZONE_D,2026-01-02 06:00:00,8,van,7.63,6
ZONE_D,2026-01-02 07:00:00,6,van,3.17,7
ZONE_D,2026-01-02 08:00:00,7,motorcycle,12.25,8
ZONE_D,2026-01-02 09:00:00,26,truck,3.61,9
ZONE_D,2026-01-02 10:00:00,29,van,12.9,10
ZONE_D,2026-01-02 11:00:00,45,van,14.15,11
ZONE_D,2026-01-02 12:00:00,36,truck,12.84,12
ZONE_D,2026-01-02 13:00:00,20,motorcycle,2.28,13
ZONE_D,2026-01-02 14:00:00,23,truck,2.77,14
ZONE_D,2026-01-02 15:00:00,22,truck,9.42,15
ZONE_D,2026-01-02 16:00:00,23,motorcycle,11.36,16
ZONE_D,2026-01-02 17:00:00,22,motorcycle,10.77,17
ZONE_D,2026-01-02 18:00:00,37,truck,9.33,18
ZONE_D,2026-01-02 19:00:00,42,truck,4.01,19
ZONE_D,2026-01-02 20:00:00,25,motorcycle,12.71,20
ZONE_D,2026-01-02 21:00:00,6,motorcycle,5.22,21
ZONE_D,2026-01-02 22:00:00,6,van,11.09,22
ZONE_D,2026-01-02 23:00:00,8,truck,11.5,23
ZONE_D,2026-01-03 00:00:00,5,van,13.32,0
ZONE_D,2026-01-03 01:00:00,5,van,12.0,1
ZONE_D,2026-01-03 02:00:00,5,truck,10.94,2
ZONE_D,2026-01-03 03:00:00,6,van,6.1,3
ZONE_D,2026-01-03 04:00:00,6,motorcycle,10.25,4
ZONE_D,2026-01-03 05:00:00,5,motorcycle,13.76,5
ZONE_D,2026-01-03 06:00:00,5,motorcycle,13.11,6
ZONE_D,2026-01-03 07:00:00,5,van,1.59,7
ZONE_D,2026-01-03 08:00:00,5,motorcycle,13.79,8
ZONE_D,2026-01-03 09:00:00,20,truck,11.25,9
ZONE_D,2026-01-03 10:00:00,19,van,2.68,10
ZONE_D,2026-01-03 11:00:00,23,motorcycle,2.76,11
ZONE_D,2026-01-03 12:00:00,33,van,7.78,12
ZONE_D,2026-01-03 13:00:00,20,van,6.65,13
ZONE_D,2026-01-03 14:00:00,18,van,10.05,14
ZONE_D,2026-01-03 15:00:00,20,truck,7.24,15
ZONE_D,2026-01-03 16:00:00,19,motorcycle,8.5,16
ZONE_D,2026-01-03 17:00:00,19,van,10.13,17
ZONE_D,2026-01-03 18:00:00,32,motorcycle,8.57,18
ZONE_D,2026-01-03 19:00:00,28,truck,3.09,19
ZONE_D,2026-01-03 20:00:00,21,truck,9.63,20
ZONE_D,2026-01-03 21:00:00,6,truck,14.37,21
ZONE_D,2026-01-03 22:00:00,6,truck,14.18,22
ZONE_D,2026-01-03 23:00:00,4,van,9.79,23
ZONE_D,2026-01-04 00:00:00,5,truck,10.77,0
ZONE_D,2026-01-04 01:00:00,5,motorcycle,14.76,1
ZONE_D,2026-01-04 02:00:00,5,motorcycle,10.46,2
ZONE_D,2026-01-04 03:00:00,4,motorcycle,9.4,3
ZONE_D,2026-01-04 04:00:00,6,motorcycle,4.69,4
ZONE_D,2026-01-04 05:00:00,6,van,5.55,5
ZONE_D,2026-01-04 06:00:00,7,truck,12.29,6
ZONE_D,2026-01-04 07:00:00,5,motorcycle,2.22,7
ZONE_D,2026-01-04 08:00:00,4,truck,3.68,8
ZONE_D,2026-01-04 09:00:00,21,motorcycle,12.9,9
ZONE_D,2026-01-04 10:00:00,16,motorcycle,9.15,10
ZONE_D,2026-01-04 11:00:00,28,van,5.04,11
ZONE_D,2026-01-04 12:00:00,24,truck,8.43,12
ZONE_D,2026-01-04 13:00:00,13,van,4.45,13
ZONE_D,2026-01-04 14:00:00,22,truck,3.35,14
ZONE_D,2026-01-04 15:00:00,15,van,3.18,15
ZONE_D,2026-01-04 16:00:00,17,motorcycle,6.7,16
ZONE_D,2026-01-04 17:00:00,19,motorcycle,12.81,17
ZONE_D,2026-01-04 18:00:00,34,truck,1.68,18
ZONE_D,2026-01-04 19:00:00,21,van,4.87,19
ZONE_D,2026-01-04 20:00:00,22,motorcycle,6.18,20
ZONE_D,2026-01-04 21:00:00,6,motorcycle,12.74,21
ZONE_D,2026-01-04 22:00:00,5,truck,10.77,22
ZONE_D,2026-01-04 23:00:00,5,truck,5.25,23
ZONE_D,2026-01-05 00:00:00,6,truck,2.76,0
ZONE_D,2026-01-05 01:00:00,5,truck,7.93,1
ZONE_D,2026-01-05 02:00:00,8,truck,3.88,2
ZONE_D,2026-01-05 03:00:00,7,motorcycle,6.52,3
ZONE_D,2026-01-05 04:00:00,5,van,11.94,4
ZONE_D,2026-01-05 05:00:00,7,van,1.92,5
ZONE_D,2026-01-05 06:00:00,5,van,2.78,6
ZONE_D,2026-01-05 07:00:00,8,van,3.88,7
ZONE_D,2026-01-05 08:00:00,7,van,8.33,8
ZONE_D,2026-01-05 09:00:00,22,motorcycle,8.63,9
ZONE_D,2026-01-05 10:00:00,28,van,14.87,10
ZONE_D,2026-01-05 11:00:00,29,truck,12.37,11
ZONE_D,2026-01-05 12:00:00,35,truck,4.49,12
ZONE_D,2026-01-05 13:00:00,24,motorcycle,14.13,13
ZONE_D,2026-01-05 14:00:00,23,motorcycle,14.03,14
ZONE_D,2026-01-05 15:00:00,17,motorcycle,10.56,15
ZONE_D,2026-01-05 16:00:00,27,motorcycle,14.54,16
ZONE_D,2026-01-05 17:00:00,15,van,2.37,17
ZONE_D,2026-01-05 18:00:00,35,truck,8.1,18
ZONE_D,2026-01-05 19:00:00,36,van,6.13,19
ZONE_D,2026-01-05 20:00:00,17,motorcycle,7.19,20
ZONE_D,2026-01-05 21:00:00,7,motorcycle,11.59,21
ZONE_D,2026-01-05 22:00:00,7,motorcycle,4.65,22
ZONE_D,2026-01-05 23:00:00,6,truck,13.74,23
ZONE_D,2026-01-06 00:00:00,8,van,14.08,0
ZONE_D,2026-01-06 01:00:00,7,truck,6.43,1
ZONE_D,2026-01-06 02:00:00,6,motorcycle,8.52,2
ZONE_D,2026-01-06 03:00:00,7,van,8.86,3
ZONE_D,2026-01-06 04:00:00,6,motorcycle,8.15,4
ZONE_D,2026-01-06 05:00:00,7,truck,1.86,5
ZONE_D,2026-01-06 06:00:00,8,van,10.62,6
ZONE_D,2026-01-06 07:00:00,6,van,8.24,7
ZONE_D,2026-01-06 08:00:00,7,truck,2.44,8
ZONE_D,2026-01-06 09:00:00,25,truck,6.74,9
ZONE_D,2026-01-06 10:00:00,20,truck,14.78,10
ZONE_D,2026-01-06 11:00:00,40,truck,11.55,11
ZONE_D,2026-01-06 12:00:00,40,truck,10.79,12
ZONE_D,2026-01-06 13:00:00,31,truck,2.2,13
ZONE_D,2026-01-06 14:00:00,18,van,13.52,14
ZONE_D,2026-01-06 15:00:00,27,van,6.99,15
ZONE_D,2026-01-06 16:00:00,25,van,13.77,16
ZONE_D,2026-01-06 17:00:00,21,van,5.38,17
ZONE_D,2026-01-06 18:00:00,35,van,9.45,18
ZONE_D,2026-01-06 19:00:00,28,van,2.26,19
ZONE_D,2026-01-06 20:00:00,20,motorcycle,4.46,20
ZONE_D,2026-01-06 21:00:00,7,truck,1.14,21
ZONE_D,2026-01-06 22:00:00,5,truck,8.6,22
ZONE_D,2026-01-06 23:00:00,6,truck,9.68,23
ZONE_D,2026-01-07 00:00:00,7,truck,7.35,0
ZONE_D,2026-01-07 01:00:00,6,van,4.24,1
ZONE_D,2026-01-07 02:00:00,9,van,9.98,2
ZONE_D,2026-01-07 03:00:00,8,motorcycle,8.95,3
ZONE_D,2026-01-07 04:00:00,5,truck,7.37,4
ZONE_D,2026-01-07 05:00:00,8,van,12.09,5
ZONE_D,2026-01-07 06:00:00,7,motorcycle,8.54,6
ZONE_D,2026-01-07 07:00:00,9,truck,7.57,7
ZONE_D,2026-01-07 08:00:00,7,truck,14.77,8
ZONE_D,2026-01-07 09:00:00,29,van,12.53,9
ZONE_D,2026-01-07 10:00:00,27,truck,3.18,10
ZONE_D,2026-01-07 11:00:00,36,truck,13.65,11
ZONE_D,2026-01-07 12:00:00,49,truck,1.79,12
ZONE_D,2026-01-07 13:00:00,24,van,14.24,13
ZONE_D,2026-01-07 14:00:00,26,truck,14.12,14
ZONE_D,2026-01-07 15:00:00,22,motorcycle,4.95,15
ZONE_D,2026-01-07 16:00:00,22,motorcycle,7.64,16
ZONE_D,2026-01-07 17:00:00,26,motorcycle,9.62,17
ZONE_D,2026-01-07 18:00:00,40,truck,12.87,18
ZONE_D,2026-01-07 19:00:00,42,van,7.28,19
ZONE_D,2026-01-07 20:00:00,26,truck,5.73,20
ZONE_D,2026-01-07 21:00:00,7,motorcycle,6.11,21
ZONE_D,2026-01-07 22:00:00,8,van,7.53,22
ZONE_D,2026-01-07 23:00:00,8,motorcycle,11.01,23
ZONE_D,2026-01-08 00:00:00,8,van,3.28,0
ZONE_D,2026-01-08 01:00:00,6,truck,1.95,1
ZONE_D,2026-01-08 02:00:00,8,truck,4.04,2
ZONE_D,2026-01-08 03:00:00,9,motorcycle,1.22,3
ZONE_D,2026-01-08 04:00:00,7,motorcycle,5.28,4
ZONE_D,2026-01-08 05:00:00,8,truck,1.88,5
ZONE_D,2026-01-08 06:00:00,7,truck,8.11,6
ZONE_D,2026-01-08 07:00:00,7,truck,14.16,7
ZONE_D,2026-01-08 08:00:00,7,van,5.19,8
ZONE_D,2026-01-08 09:00:00,26,motorcycle,6.74,9
ZONE_D,2026-01-08 10:00:00,29,van,7.93,10
ZONE_D,2026-01-08 11:00:00,33,truck,4.19,11
ZONE_D,2026-01-08 12:00:00,40,van,3.49,12
ZONE_D,2026-01-08 13:00:00,19,motorcycle,4.05,13
ZONE_D,2026-01-08 14:00:00,22,motorcycle,5.78,14
ZONE_D,2026-01-08 15:00:00,23,van,10.24,15
ZONE_D,2026-01-08 16:00:00,31,van,9.08,16
ZONE_D,2026-01-08 17:00:00,23,motorcycle,7.94,17
ZONE_D,2026-01-08 18:00:00,37,truck,8.82,18
ZONE_D,2026-01-08 19:00:00,31,truck,2.06,19
ZONE_D,2026-01-08 20:00:00,25,motorcycle,6.84,20
ZONE_D,2026-01-08 21:00:00,6,motorcycle,8.35,21
ZONE_D,2026-01-08 22:00:00,6,van,2.4,22
ZONE_D,2026-01-08 23:00:00,6,van,7.72,23
ZONE_D,2026-01-09 00:00:00,7,truck,1.23,0
ZONE_D,2026-01-09 01:00:00,7,motorcycle,10.73,1
ZONE_D,2026-01-09 02:00:00,6,van,8.41,2
ZONE_D,2026-01-09 03:00:00,8,truck,12.65,3
ZONE_D,2026-01-09 04:00:00,8,truck,12.95,4
ZONE_D,2026-01-09 05:00:00,7,motorcycle,10.31,5
ZONE_D,2026-01-09 06:00:00,6,van,6.89,6
ZONE_D,2026-01-09 07:00:00,4,van,5.32,7
ZONE_D,2026-01-09 08:00:00,7,van,3.57,8
ZONE_D,2026-01-09 09:00:00,29,motorcycle,8.91,9
ZONE_D,2026-01-09 10:00:00,24,truck,4.61,10
ZONE_D,2026-01-09 11:00:00,39,van,2.26,11
ZONE_D,2026-01-09 12:00:00,37,van,6.69,12
ZONE_D,2026-01-09 13:00:00,22,truck,9.8,13
ZONE_D,2026-01-09 14:00:00,24,motorcycle,1.25,14
ZONE_D,2026-01-09 15:00:00,27,truck,4.37,15
ZONE_D,2026-01-09 16:00:00,25,van,3.6,16
ZONE_D,2026-01-09 17:00:00,22,van,14.39,17
ZONE_D,2026-01-09 18:00:00,26,van,6.33,18
ZONE_D,2026-01-09 19:00:00,37,truck,12.63,19
ZONE_D,2026-01-09 20:00:00,15,motorcycle,9.76,20
ZONE_D,2026-01-09 21:00:00,6,motorcycle,5.69,21
ZONE_D,2026-01-09 22:00:00,9,van,4.98,22
ZONE_D,2026-01-09 23:00:00,7,motorcycle,12.8,23
ZONE_D,2026-01-10 00:00:00,6,truck,4.77,0
ZONE_D,2026-01-10 01:00:00,4,van,7.39,1
ZONE_D,2026-01-10 02:00:00,7,van,8.94,2
ZONE_D,2026-01-10 03:00:00,6,truck,1.41,3
ZONE_D,2026-01-10 04:00:00,5,van,7.72,4
ZONE_D,2026-01-10 05:00:00,5,truck,14.38,5
ZONE_D,2026-01-10 06:00:00,6,truck,8.69,6
ZONE_D,2026-01-10 07:00:00,5,motorcycle,3.34,7
ZONE_D,2026-01-10 08:00:00,7,van,1.98,8
ZONE_D,2026-01-10 09:00:00,23,truck,11.71,9
ZONE_D,2026-01-10 10:00:00,20,motorcycle,14.72,10
ZONE_D,2026-01-10 11:00:00,34,motorcycle,6.35,11
ZONE_D,2026-01-10 12:00:00,31,motorcycle,14.98,12
ZONE_D,2026-01-10 13:00:00,18,van,3.17,13
ZONE_D,2026-01-10 14:00:00,18,truck,3.28,14
ZONE_D,2026-01-10 15:00:00,18,motorcycle,5.13,15
ZONE_D,2026-01-10 16:00:00,20,motorcycle,2.8,16
ZONE_D,2026-01-10 17:00:00,13,motorcycle,9.38,17
ZONE_D,2026-01-10 18:00:00,31,truck,12.2,18
ZONE_D,2026-01-10 19:00:00,26,motorcycle,9.34,19
ZONE_D,2026-01-10 20:00:00,24,motorcycle,4.89,20
ZONE_D,2026-01-10 21:00:00,5,van,13.71,21
ZONE_D,2026-01-10 22:00:00,7,motorcycle,7.57,22
ZONE_D,2026-01-10 23:00:00,5,van,6.6,23
ZONE_D,2026-01-11 00:00:00,5,truck,7.35,0
ZONE_D,2026-01-11 01:00:00,6,van,2.27,1
ZONE_D,2026-01-11 02:00:00,7,truck,11.7,2
ZONE_D,2026-01-11 03:00:00,7,motorcycle,9.35,3
ZONE_D,2026-01-11 04:00:00,7,van,3.32,4
ZONE_D,2026-01-11 05:00:00,5,truck,6.03,5
ZONE_D,2026-01-11 06:00:00,6,motorcycle,11.0,6
ZONE_D,2026-01-11 07:00:00,7,motorcycle,10.18,7
ZONE_D,2026-01-11 08:00:00,5,truck,10.46,8
ZONE_D,2026-01-11 09:00:00,21,motorcycle,3.72,9
ZONE_D,2026-01-11 10:00:00,20,van,8.29,10
ZONE_D,2026-01-11 11:00:00,28,truck,14.09,11
ZONE_D,2026-01-11 12:00:00,29,van,12.67,12
ZONE_D,2026-01-11 13:00:00,17,truck,6.17,13
ZONE_D,2026-01-11 14:00:00,18,motorcycle,6.5,14
ZONE_D,2026-01-11 15:00:00,22,van,1.44,15
ZONE_D,2026-01-11 16:00:00,17,truck,9.78,16
ZONE_D,2026-01-11 17:00:00,18,van,10.33,17
ZONE_D,2026-01-11 18:00:00,21,truck,2.0,18
ZONE_D,2026-01-11 19:00:00,24,motorcycle,14.71,19
ZONE_D,2026-01-11 20:00:00,17,truck,12.2,20
ZONE_D,2026-01-11 21:00:00,4,motorcycle,1.57,21
ZONE_D,2026-01-11 22:00:00,4,truck,12.49,22
ZONE_D,2026-01-11 23:00:00,5,motorcycle,3.48,23
ZONE_D,2026-01-12 00:00:00,7,motorcycle,4.98,0
ZONE_D,2026-01-12 01:00:00,6,motorcycle,11.59,1
ZONE_D,2026-01-12 02:00:00,7,motorcycle,3.5,2
ZONE_D,2026-01-12 03:00:00,7,motorcycle,13.17,3
ZONE_D,2026-01-12 04:00:00,5,motorcycle,5.36,4
ZONE_D,2026-01-12 05:00:00,7,truck,4.04,5
ZONE_D,2026-01-12 06:00:00,7,motorcycle,14.94,6
ZONE_D,2026-01-12 07:00:00,6,van,2.93,7
ZONE_D,2026-01-12 08:00:00,6,truck,3.39,8
ZONE_D,2026-01-12 09:00:00,30,motorcycle,5.07,9
ZONE_D,2026-01-12 10:00:00,26,motorcycle,6.21,10
ZONE_D,2026-01-12 11:00:00,34,motorcycle,7.71,11
ZONE_D,2026-01-12 12:00:00,39,motorcycle,9.46,12
ZONE_D,2026-01-12 13:00:00,24,truck,9.14,13
ZONE_D,2026-01-12 14:00:00,23,van,5.84,14
ZONE_D,2026-01-12 15:00:00,17,van,14.64,15
ZONE_D,2026-01-12 16:00:00,21,van,12.41,16
ZONE_D,2026-01-12 17:00:00,20,motorcycle,14.09,17
ZONE_D,2026-01-12 18:00:00,36,van,2.44,18
ZONE_D,2026-01-12 19:00:00,28,motorcycle,9.9,19
ZONE_D,2026-01-12 20:00:00,20,truck,2.39,20
ZONE_D,2026-01-12 21:00:00,6,truck,8.53,21
ZONE_D,2026-01-12 22:00:00,6,van,13.09,22
ZONE_D,2026-01-12 23:00:00,7,truck,12.14,23
ZONE_D,2026-01-13 00:00:00,7,truck,3.27,0
ZONE_D,2026-01-13 01:00:00,6,van,12.56,1
ZONE_D,2026-01-13 02:00:00,6,van,10.59,2
ZONE_D,2026-01-13 03:00:00,8,van,4.2,3
ZONE_D,2026-01-13 04:00:00,6,van,9.45,4
ZONE_D,2026-01-13 05:00:00,7,motorcycle,1.56,5
ZONE_D,2026-01-13 06:00:00,7,van,1.64,6
ZONE_D,2026-01-13 07:00:00,6,van,14.96,7
ZONE_D,2026-01-13 08:00:00,7,motorcycle,5.16,8
ZONE_D,2026-01-13 09:00:00,23,motorcycle,8.02,9
ZONE_D,2026-01-13 10:00:00,24,van,1.04,10
ZONE_D,2026-01-13 11:00:00,39,motorcycle,8.97,11
ZONE_D,2026-01-13 12:00:00,35,truck,9.41,12
ZONE_D,2026-01-13 13:00:00,25,motorcycle,14.58,13
ZONE_D,2026-01-13 14:00:00,26,van,11.08,14
ZONE_D,2026-01-13 15:00:00,17,truck,1.78,15
ZONE_D,2026-01-13 16:00:00,30,motorcycle,12.66,16
ZONE_D,2026-01-13 17:00:00,23,van,5.12,17
ZONE_D,2026-01-13 18:00:00,32,truck,3.38,18
ZONE_D,2026-01-13 19:00:00,33,truck,12.04,19
ZONE_D,2026-01-13 20:00:00,22,van,5.25,20
ZONE_D,2026-01-13 21:00:00,6,motorcycle,10.51,21
ZONE_D,2026-01-13 22:00:00,5,van,12.1,22
ZONE_D,2026-01-13 23:00:00,6,motorcycle,3.26,23
ZONE_D,2026-01-14 00:00:00,6,van,10.53,0
ZONE_D,2026-01-14 01:00:00,6,motorcycle,2.8,1
ZONE_D,2026-01-14 02:00:00,8,truck,9.15,2
ZONE_D,2026-01-14 03:00:00,7,motorcycle,13.77,3
ZONE_D,2026-01-14 04:00:00,7,truck,12.52,4
ZONE_D,2026-01-14 05:00:00,5,truck,13.14,5
ZONE_D,2026-01-14 06:00:00,9,motorcycle,11.43,6
ZONE_D,2026-01-14 07:00:00,6,van,4.2,7
