zone_id,delivery_timestamp,delivery_count,vehicle_type,distance_km
ZONE_C,2024-04-17 21:00:00,3,motorcycle,4.73
ZONE_C,2024-04-17 22:00:00,3,motorcycle,1.96
ZONE_C,2024-04-17 23:00:00,4,motorcycle,12.3
ZONE_C,2024-04-18 00:00:00,3,motorcycle,12.76
ZONE_C,2024-04-18 01:00:00,3,motorcycle,9.92
ZONE_C,2024-04-18 02:00:00,3,truck,14.25
ZONE_C,2024-04-18 03:00:00,4,truck,2.98
ZONE_C,2024-04-18 04:00:00,3,van,1.22
ZONE_C,2024-04-18 05:00:00,4,truck,12.54
ZONE_C,2024-04-18 06:00:00,4,motorcycle,12.1
ZONE_C,2024-04-18 07:00:00,3,van,12.82
ZONE_C,2024-04-18 08:00:00,4,van,11.68
ZONE_C,2024-04-18 09:00:00,15,van,14.62
ZONE_C,2024-04-18 10:00:00,13,motorcycle,2.83
ZONE_C,2024-04-18 11:00:00,14,van,3.04
ZONE_C,2024-04-18 12:00:00,23,van,14.3
ZONE_C,2024-04-18 13:00:00,26,truck,6.55
ZONE_C,2024-04-18 14:00:00,12,truck,3.95
ZONE_C,2024-04-18 15:00:00,8,van,5.6
ZONE_C,2024-04-18 16:00:00,12,truck,13.02
ZONE_C,2024-04-18 17:00:00,14,truck,14.08
ZONE_C,2024-04-18 18:00:00,20,van,3.75
ZONE_C,2024-04-18 19:00:00,18,motorcycle,2.92
ZONE_C,2024-04-18 20:00:00,3,van,11.84
ZONE_C,2024-04-18 21:00:00,4,van,13.77
ZONE_C,2024-04-18 22:00:00,4,motorcycle,6.33
ZONE_C,2024-04-18 23:00:00,3,motorcycle,8.87
ZONE_C,2024-04-19 00:00:00,3,truck,14.12
ZONE_C,2024-04-19 01:00:00,3,truck,14.36
ZONE_C,2024-04-19 02:00:00,4,van,2.59
ZONE_C,2024-04-19 03:00:00,5,truck,9.38
ZONE_C,2024-04-19 04:00:00,5,motorcycle,11.15
ZONE_C,2024-04-19 05:00:00,4,motorcycle,13.89
ZONE_C,2024-04-19 06:00:00,3,van,9.39
ZONE_C,2024-04-19 07:00:00,4,truck,5.36
ZONE_C,2024-04-19 08:00:00,3,truck,9.7
ZONE_C,2024-04-19 09:00:00,16,truck,2.59
ZONE_C,2024-04-19 10:00:00,13,motorcycle,2.81
ZONE_C,2024-04-19 11:00:00,17,motorcycle,7.36
ZONE_C,2024-04-19 12:00:00,26,van,14.29
ZONE_C,2024-04-19 13:00:00,19,van,12.27
ZONE_C,2024-04-19 14:00:00,17,truck,14.1
ZONE_C,2024-04-19 15:00:00,18,motorcycle,10.7
ZONE_C,2024-04-19 16:00:00,17,motorcycle,3.72
ZONE_C,2024-04-19 17:00:00,18,van,7.62
ZONE_C,2024-04-19 18:00:00,23,truck,6.62
ZONE_C,2024-04-19 19:00:00,13,motorcycle,9.57
ZONE_C,2024-04-19 20:00:00,3,truck,5.97
ZONE_C,2024-04-19 21:00:00,4,motorcycle,3.54
ZONE_C,2024-04-19 22:00:00,4,van,8.64
ZONE_C,2024-04-19 23:00:00,3,motorcycle,14.61
ZONE_C,2024-04-20 00:00:00,4,van,10.72
ZONE_C,2024-04-20 01:00:00,3,motorcycle,14.08
ZONE_C,2024-04-20 02:00:00,3,truck,11.9
ZONE_C,2024-04-20 03:00:00,2,truck,5.42
ZONE_C,2024-04-20 04:00:00,3,motorcycle,5.65
ZONE_C,2024-04-20 05:00:00,3,motorcycle,6.27
ZONE_C,2024-04-20 06:00:00,3,motorcycle,4.88
ZONE_C,2024-04-20 07:00:00,3,van,9.09
ZONE_C,2024-04-20 08:00:00,3,motorcycle,8.73
ZONE_C,2024-04-20 09:00:00,11,motorcycle,7.99
ZONE_C,2024-04-20 10:00:00,12,motorcycle,13.27
ZONE_C,2024-04-20 11:00:00,9,motorcycle,7.99
ZONE_C,2024-04-20 12:00:00,18,van,6.36
ZONE_C,2024-04-20 13:00:00,18,motorcycle,13.13
ZONE_C,2024-04-20 14:00:00,10,truck,6.63
ZONE_C,2024-04-20 15:00:00,15,motorcycle,14.91
ZONE_C,2024-04-20 16:00:00,11,van,3.63
ZONE_C,2024-04-20 17:00:00,13,motorcycle,3.72
ZONE_C,2024-04-20 18:00:00,16,truck,4.31
ZONE_C,2024-04-20 19:00:00,13,motorcycle,11.14
ZONE_C,2024-04-20 20:00:00,4,truck,9.49
ZONE_C,2024-04-20 21:00:00,3,truck,5.92
ZONE_C,2024-04-20 22:00:00,2,motorcycle,4.91
ZONE_C,2024-04-20 23:00:00,3,van,13.33
ZONE_C,2024-04-21 00:00:00,2,motorcycle,6.81
ZONE_C,2024-04-21 01:00:00,3,motorcycle,5.46
ZONE_C,2024-04-21 02:00:00,3,van,2.29
ZONE_C,2024-04-21 03:00:00,2,van,1.1
ZONE_C,2024-04-21 04:00:00,3,van,2.91
ZONE_C,2024-04-21 05:00:00,3,van,11.58
ZONE_C,2024-04-21 06:00:00,4,motorcycle,13.51
ZONE_C,2024-04-21 07:00:00,2,truck,8.09
ZONE_C,2024-04-21 08:00:00,2,motorcycle,5.35
ZONE_C,2024-04-21 09:00:00,12,truck,7.67
ZONE_C,2024-04-21 10:00:00,10,van,10.78
ZONE_C,2024-04-21 11:00:00,14,van,3.53
ZONE_C,2024-04-21 12:00:00,13,van,3.29
ZONE_C,2024-04-21 13:00:00,21,motorcycle,7.91
ZONE_C,2024-04-21 14:00:00,11,motorcycle,3.91
ZONE_C,2024-04-21 15:00:00,7,truck,3.63
ZONE_C,2024-04-21 16:00:00,12,truck,2.7
ZONE_C,2024-04-21 17:00:00,15,van,14.68
ZONE_C,2024-04-21 18:00:00,15,motorcycle,11.04
ZONE_C,2024-04-21 19:00:00,9,truck,1.93
ZONE_C,2024-04-21 20:00:00,3,van,8.58
ZONE_C,2024-04-21 21:00:00,3,truck,10.32
ZONE_C,2024-04-21 22:00:00,3,motorcycle,5.3
ZONE_C,2024-04-21 23:00:00,3,motorcycle,12.46
ZONE_C,2024-04-22 00:00:00,4,motorcycle,4.92
ZONE_C,2024-04-22 01:00:00,3,van,14.42
ZONE_C,2024-04-22 02:00:00,4,van,5.68
ZONE_C,2024-04-22 03:00:00,3,van,10.39
ZONE_C,2024-04-22 04:00:00,3,van,7.45
ZONE_C,2024-04-22 05:00:00,4,truck,2.45
ZONE_C,2024-04-22 06:00:00,3,van,13.14
ZONE_C,2024-04-22 07:00:00,4,motorcycle,7.37
ZONE_C,2024-04-22 08:00:00,3,van,8.94
ZONE_C,2024-04-22 09:00:00,11,motorcycle,10.4
ZONE_C,2024-04-22 10:00:00,15,motorcycle,1.95
ZONE_C,2024-04-22 11:00:00,15,motorcycle,13.18
ZONE_C,2024-04-22 12:00:00,21,motorcycle,7.54
ZONE_C,2024-04-22 13:00:00,29,motorcycle,11.56
ZONE_C,2024-04-22 14:00:00,15,motorcycle,2.59
ZONE_C,2024-04-22 15:00:00,18,motorcycle,10.31
ZONE_C,2024-04-22 16:00:00,18,van,10.32
ZONE_C,2024-04-22 17:00:00,13,motorcycle,14.75
ZONE_C,2024-04-22 18:00:00,19,van,12.74
ZONE_C,2024-04-22 19:00:00,14,van,4.27
ZONE_C,2024-04-22 20:00:00,4,van,8.32
ZONE_C,2024-04-22 21:00:00,4,truck,11.92
ZONE_C,2024-04-22 22:00:00,4,van,7.0
ZONE_C,2024-04-22 23:00:00,2,motorcycle,11.67
ZONE_C,2024-04-23 00:00:00,3,truck,3.62
ZONE_C,2024-04-23 01:00:00,3,motorcycle,11.0
ZONE_C,2024-04-23 02:00:00,3,truck,10.63
ZONE_C,2024-04-23 03:00:00,3,motorcycle,12.07
ZONE_C,2024-04-23 04:00:00,4,van,9.74
ZONE_C,2024-04-23 05:00:00,4,motorcycle,12.63
ZONE_C,2024-04-23 06:00:00,4,truck,9.59
ZONE_C,2024-04-23 07:00:00,5,truck,14.46
ZONE_C,2024-04-23 08:00:00,3,truck,8.01
ZONE_C,2024-04-23 09:00:00,14,motorcycle,11.57
ZONE_C,2024-04-23 10:00:00,11,truck,10.25
ZONE_C,2024-04-23 11:00:00,19,van,14.12
ZONE_C,2024-04-23 12:00:00,22,motorcycle,9.34
ZONE_C,2024-04-23 13:00:00,18,truck,8.75
ZONE_C,2024-04-23 14:00:00,16,motorcycle,7.15
ZONE_C,2024-04-23 15:00:00,14,truck,14.08
ZONE_C,2024-04-23 16:00:00,12,van,9.59
ZONE_C,2024-04-23 17:00:00,9,truck,6.99
ZONE_C,2024-04-23 18:00:00,21,van,6.29
ZONE_C,2024-04-23 19:00:00,16,truck,5.28
ZONE_C,2024-04-23 20:00:00,3,truck,12.33
ZONE_C,2024-04-23 21:00:00,2,truck,12.39
ZONE_C,2024-04-23 22:00:00,4,van,8.09
ZONE_C,2024-04-23 23:00:00,3,van,8.81
ZONE_C,2024-04-24 00:00:00,3,motorcycle,2.46
ZONE_C,2024-04-24 01:00:00,3,van,5.76
ZONE_C,2024-04-24 02:00:00,4,motorcycle,9.02
ZONE_C,2024-04-24 03:00:00,3,truck,13.66
ZONE_C,2024-04-24 04:00:00,3,motorcycle,13.09
ZONE_C,2024-04-24 05:00:00,4,motorcycle,9.28
ZONE_C,2024-04-24 06:00:00,3,motorcycle,2.96
ZONE_C,2024-04-24 07:00:00,3,motorcycle,13.47
ZONE_C,2024-04-24 08:00:00,4,truck,5.29
ZONE_C,2024-04-24 09:00:00,16,truck,9.58
ZONE_C,2024-04-24 10:00:00,16,motorcycle,9.13
ZONE_C,2024-04-24 11:00:00,15,motorcycle,9.94
ZONE_C,2024-04-24 12:00:00,20,truck,11.69
ZONE_C,2024-04-24 13:00:00,21,truck,10.28
ZONE_C,2024-04-24 14:00:00,18,motorcycle,10.63
ZONE_C,2024-04-24 15:00:00,14,truck,7.68
ZONE_C,2024-04-24 16:00:00,12,motorcycle,14.03
ZONE_C,2024-04-24 17:00:00,13,truck,11.4
ZONE_C,2024-04-24 18:00:00,19,truck,3.26
ZONE_C,2024-04-24 19:00:00,16,van,14.19
ZONE_C,2024-04-24 20:00:00,4,van,14.21
ZONE_C,2024-04-24 21:00:00,3,truck,13.09
ZONE_C,2024-04-24 22:00:00,3,truck,11.84
ZONE_C,2024-04-24 23:00:00,3,motorcycle,1.03
ZONE_C,2024-04-25 00:00:00,3,truck,8.9
ZONE_C,2024-04-25 01:00:00,3,van,3.47
ZONE_C,2024-04-25 02:00:00,3,motorcycle,7.25
ZONE_C,2024-04-25 03:00:00,3,truck,2.39
ZONE_C,2024-04-25 04:00:00,4,van,4.86
ZONE_C,2024-04-25 05:00:00,3,van,14.21
ZONE_C,2024-04-25 06:00:00,4,truck,13.33
ZONE_C,2024-04-25 07:00:00,4,van,1.99
ZONE_C,2024-04-25 08:00:00,4,motorcycle,14.79
ZONE_C,2024-04-25 09:00:00,12,truck,12.62
ZONE_C,2024-04-25 10:00:00,14,motorcycle,14.0
ZONE_C,2024-04-25 11:00:00,17,van,14.08
ZONE_C,2024-04-25 12:00:00,20,motorcycle,12.09
ZONE_C,2024-04-25 13:00:00,18,van,1.79
ZONE_C,2024-04-25 14:00:00,13,motorcycle,3.57
ZONE_C,2024-04-25 15:00:00,16,truck,1.1
ZONE_C,2024-04-25 16:00:00,19,van,9.9
ZONE_C,2024-04-25 17:00:00,16,motorcycle,10.19
ZONE_C,2024-04-25 18:00:00,20,truck,1.96
ZONE_C,2024-04-25 19:00:00,16,van,14.54
ZONE_C,2024-04-25 20:00:00,3,truck,1.2
ZONE_C,2024-04-25 21:00:00,3,motorcycle,4.92
ZONE_C,2024-04-25 22:00:00,4,van,1.32
ZONE_C,2024-04-25 23:00:00,3,motorcycle,7.37
ZONE_C,2024-04-26 00:00:00,3,motorcycle,2.68
ZONE_C,2024-04-26 01:00:00,4,truck,11.28
ZONE_C,2024-04-26 02:00:00,3,truck,10.2
ZONE_C,2024-04-26 03:00:00,2,van,6.63
ZONE_C,2024-04-26 04:00:00,4,van,9.64
ZONE_C,2024-04-26 05:00:00,4,motorcycle,6.6
ZONE_C,2024-04-26 06:00:00,2,truck,1.47
ZONE_C,2024-04-26 07:00:00,3,van,9.24
ZONE_C,2024-04-26 08:00:00,4,motorcycle,13.0
ZONE_C,2024-04-26 09:00:00,16,van,5.94
ZONE_C,2024-04-26 10:00:00,14,van,12.17
ZONE_C,2024-04-26 11:00:00,10,motorcycle,3.83
ZONE_C,2024-04-26 12:00:00,19,truck,14.01
ZONE_C,2024-04-26 13:00:00,20,truck,13.88
ZONE_C,2024-04-26 14:00:00,14,truck,5.49
ZONE_C,2024-04-26 15:00:00,16,van,2.47
ZONE_C,2024-04-26 16:00:00,13,truck,13.35
ZONE_C,2024-04-26 17:00:00,13,truck,8.07
ZONE_C,2024-04-26 18:00:00,25,van,5.93
ZONE_C,2024-04-26 19:00:00,15,truck,4.13
ZONE_C,2024-04-26 20:00:00,4,motorcycle,1.22
ZONE_C,2024-04-26 21:00:00,3,van,3.23
ZONE_C,2024-04-26 22:00:00,4,motorcycle,11.24
ZONE_C,2024-04-26 23:00:00,4,motorcycle,13.29
ZONE_C,2024-04-27 00:00:00,2,truck,13.84
ZONE_C,2024-04-27 01:00:00,3,motorcycle,12.61
ZONE_C,2024-04-27 02:00:00,3,truck,4.41
ZONE_C,2024-04-27 03:00:00,3,motorcycle,7.32
ZONE_C,2024-04-27 04:00:00,3,van,12.58
ZONE_C,2024-04-27 05:00:00,3,truck,11.26
ZONE_C,2024-04-27 06:00:00,3,motorcycle,4.85
ZONE_C,2024-04-27 07:00:00,2,truck,7.76
ZONE_C,2024-04-27 08:00:00,3,van,7.47
ZONE_C,2024-04-27 09:00:00,12,van,11.34
ZONE_C,2024-04-27 10:00:00,13,van,10.35
ZONE_C,2024-04-27 11:00:00,11,van,7.32
ZONE_C,2024-04-27 12:00:00,18,motorcycle,10.08
ZONE_C,2024-04-27 13:00:00,17,truck,7.05
ZONE_C,2024-04-27 14:00:00,14,motorcycle,12.78
ZONE_C,2024-04-27 15:00:00,8,motorcycle,6.25
ZONE_C,2024-04-27 16:00:00,9,van,3.83
ZONE_C,2024-04-27 17:00:00,12,van,12.99
ZONE_C,2024-04-27 18:00:00,18,motorcycle,7.46
ZONE_C,2024-04-27 19:00:00,12,van,12.91
ZONE_C,2024-04-27 20:00:00,3,motorcycle,13.4
ZONE_C,2024-04-27 21:00:00,3,van,14.67
ZONE_C,2024-04-27 22:00:00,3,motorcycle,9.66
ZONE_C,2024-04-27 23:00:00,3,truck,14.48
ZONE_C,2024-04-28 00:00:00,3,truck,9.59
ZONE_C,2024-04-28 01:00:00,2,motorcycle,7.02
ZONE_C,2024-04-28 02:00:00,3,van,12.7
ZONE_C,2024-04-28 03:00:00,3,van,7.49
ZONE_C,2024-04-28 04:00:00,3,truck,11.13
ZONE_C,2024-04-28 05:00:00,3,van,12.26
ZONE_C,2024-04-28 06:00:00,3,truck,9.36
ZONE_C,2024-04-28 07:00:00,3,van,8.6
ZONE_C,2024-04-28 08:00:00,3,truck,9.54
ZONE_C,2024-04-28 09:00:00,10,motorcycle,13.57
ZONE_C,2024-04-28 10:00:00,12,motorcycle,1.12
ZONE_C,2024-04-28 11:00:00,9,truck,1.04
ZONE_C,2024-04-28 12:00:00,18,motorcycle,2.0
ZONE_C,2024-04-28 13:00:00,17,van,14.03
ZONE_C,2024-04-28 14:00:00,9,motorcycle,8.27
ZONE_C,2024-04-28 15:00:00,11,truck,1.99
ZONE_C,2024-04-28 16:00:00,11,truck,12.16
ZONE_C,2024-04-28 17:00:00,12,van,12.27
ZONE_C,2024-04-28 18:00:00,15,motorcycle,7.5
ZONE_C,2024-04-28 19:00:00,12,truck,3.12
ZONE_C,2024-04-28 20:00:00,3,truck,13.11
ZONE_C,2024-04-28 21:00:00,3,truck,2.25
ZONE_C,2024-04-28 22:00:00,2,van,8.49
ZONE_C,2024-04-28 23:00:00,2,truck,12.73
ZONE_C,2024-04-29 00:00:00,4,motorcycle,7.62
ZONE_C,2024-04-29 01:00:00,4,van,6.08
ZONE_C,2024-04-29 02:00:00,3,truck,4.29
ZONE_C,2024-04-29 03:00:00,3,truck,2.64
ZONE_C,2024-04-29 04:00:00,4,van,13.62
ZONE_C,2024-04-29 05:00:00,4,motorcycle,4.06
ZONE_C,2024-04-29 06:00:00,4,van,12.8
ZONE_C,2024-04-29 07:00:00,4,motorcycle,7.81
ZONE_C,2024-04-29 08:00:00,3,motorcycle,10.22
ZONE_C,2024-04-29 09:00:00,17,truck,6.51
ZONE_C,2024-04-29 10:00:00,16,van,14.05
ZONE_C,2024-04-29 11:00:00,17,motorcycle,10.88
ZONE_C,2024-04-29 12:00:00,21,truck,14.38
ZONE_C,2024-04-29 13:00:00,24,truck,1.87
ZONE_C,2024-04-29 14:00:00,18,motorcycle,1.79
ZONE_C,2024-04-29 15:00:00,13,truck,9.13
ZONE_C,2024-04-29 16:00:00,11,van,12.5
ZONE_C,2024-04-29 17:00:00,13,van,12.18
ZONE_C,2024-04-29 18:00:00,19,truck,13.18
ZONE_C,2024-04-29 19:00:00,12,motorcycle,7.94
ZONE_C,2024-04-29 20:00:00,4,truck,14.83
ZONE_C,2024-04-29 21:00:00,4,van,6.25
ZONE_C,2024-04-29 22:00:00,3,motorcycle,3.44
ZONE_C,2024-04-29 23:00:00,3,truck,12.15
ZONE_C,2024-04-30 00:00:00,4,truck,8.66
ZONE_C,2024-04-30 01:00:00,3,van,3.71
ZONE_C,2024-04-30 02:00:00,4,motorcycle,10.09
ZONE_C,2024-04-30 03:00:00,4,truck,10.94
ZONE_C,2024-04-30 04:00:00,4,truck,7.73
ZONE_C,2024-04-30 05:00:00,3,motorcycle,3.64
ZONE_C,2024-04-30 06:00:00,3,van,13.98
ZONE_C,2024-04-30 07:00:00,4,truck,6.91
ZONE_C,2024-04-30 08:00:00,4,motorcycle,4.49
ZONE_C,2024-04-30 09:00:00,14,truck,14.35
ZONE_C,2024-04-30 10:00:00,14,van,4.17
ZONE_C,2024-04-30 11:00:00,15,truck,1.23
ZONE_C,2024-04-30 12:00:00,22,motorcycle,12.09
ZONE_C,2024-04-30 13:00:00,21,motorcycle,3.23
ZONE_C,2024-04-30 14:00:00,21,motorcycle,1.22
ZONE_C,2024-04-30 15:00:00,14,van,3.68
ZONE_C,2024-04-30 16:00:00,11,van,4.92
ZONE_C,2024-04-30 17:00:00,14,van,3.49
ZONE_C,2024-04-30 18:00:00,26,van,13.83
ZONE_C,2024-04-30 19:00:00,16,truck,9.3
ZONE_C,2024-04-30 20:00:00,4,truck,3.63
ZONE_C,2024-04-30 21:00:00,3,truck,9.39
ZONE_C,2024-04-30 22:00:00,4,truck,3.21
ZONE_C,2024-04-30 23:00:00,3,van,7.99
ZONE_C,2024-05-01 00:00:00,6,truck,8.18
ZONE_C,2024-05-01 01:00:00,5,truck,12.54
ZONE_C,2024-05-01 02:00:00,5,truck,7.61
ZONE_C,2024-05-01 03:00:00,4,motorcycle,3.59
ZONE_C,2024-05-01 04:00:00,4,van,3.77
ZONE_C,2024-05-01 05:00:00,5,van,8.81
ZONE_C,2024-05-01 06:00:00,5,motorcycle,2.85
ZONE_C,2024-05-01 07:00:00,5,motorcycle,14.11
ZONE_C,2024-05-01 08:00:00,3,motorcycle,8.72
ZONE_C,2024-05-01 09:00:00,19,truck,13.86
ZONE_C,2024-05-01 10:00:00,27,van,14.25
ZONE_C,2024-05-01 11:00:00,23,motorcycle,8.68
ZONE_C,2024-05-01 12:00:00,31,truck,11.32
ZONE_C,2024-05-01 13:00:00,25,truck,4.78
ZONE_C,2024-05-01 14:00:00,17,truck,6.04
ZONE_C,2024-05-01 15:00:00,17,motorcycle,14.42
ZONE_C,2024-05-01 16:00:00,17,truck,10.31
ZONE_C,2024-05-01 17:00:00,18,truck,8.84
ZONE_C,2024-05-01 18:00:00,26,motorcycle,13.4
ZONE_C,2024-05-01 19:00:00,16,van,4.94
ZONE_C,2024-05-01 20:00:00,5,van,5.7
ZONE_C,2024-05-01 21:00:00,5,motorcycle,1.35
ZONE_C,2024-05-01 22:00:00,5,motorcycle,11.01
ZONE_C,2024-05-01 23:00:00,5,van,11.28
ZONE_C,2024-05-02 00:00:00,4,truck,7.79
ZONE_C,2024-05-02 01:00:00,3,motorcycle,1.1
ZONE_C,2024-05-02 02:00:00,3,motorcycle,12.46
ZONE_C,2024-05-02 03:00:00,4,van,10.41
ZONE_C,2024-05-02 04:00:00,3,motorcycle,9.27
ZONE_C,2024-05-02 05:00:00,5,truck,8.22
ZONE_C,2024-05-02 06:00:00,3,motorcycle,4.09
ZONE_C,2024-05-02 07:00:00,2,motorcycle,4.32
ZONE_C,2024-05-02 08:00:00,3,van,2.37
ZONE_C,2024-05-02 09:00:00,15,van,13.33
ZONE_C,2024-05-02 10:00:00,17,van,5.89
ZONE_C,2024-05-02 11:00:00,17,truck,7.81
ZONE_C,2024-05-02 12:00:00,23,van,1.36
ZONE_C,2024-05-02 13:00:00,29,truck,4.33
ZONE_C,2024-05-02 14:00:00,12,motorcycle,9.82
ZONE_C,2024-05-02 15:00:00,13,motorcycle,2.94
ZONE_C,2024-05-02 16:00:00,14,motorcycle,7.61
ZONE_C,2024-05-02 17:00:00,6,truck,1.91
ZONE_C,2024-05-02 18:00:00,29,truck,3.16
ZONE_C,2024-05-02 19:00:00,12,truck,14.64
ZONE_C,2024-05-02 20:00:00,3,van,7.22
ZONE_C,2024-05-02 21:00:00,3,truck,1.36
ZONE_C,2024-05-02 22:00:00,2,truck,5.69
ZONE_C,2024-05-02 23:00:00,4,van,4.9
ZONE_C,2024-05-03 00:00:00,3,motorcycle,4.97
ZONE_C,2024-05-03 01:00:00,3,motorcycle,3.43
ZONE_C,2024-05-03 02:00:00,4,motorcycle,9.76
ZONE_C,2024-05-03 03:00:00,3,motorcycle,1.65
ZONE_C,2024-05-03 04:00:00,4,truck,1.41
ZONE_C,2024-05-03 05:00:00,4,van,14.87
ZONE_C,2024-05-03 06:00:00,4,motorcycle,14.09
ZONE_C,2024-05-03 07:00:00,3,motorcycle,7.37
ZONE_C,2024-05-03 08:00:00,3,van,2.43
ZONE_C,2024-05-03 09:00:00,16,truck,5.11
ZONE_C,2024-05-03 10:00:00,14,van,12.36
ZONE_C,2024-05-03 11:00:00,13,van,3.54
ZONE_C,2024-05-03 12:00:00,21,truck,3.27
ZONE_C,2024-05-03 13:00:00,20,truck,6.6
ZONE_C,2024-05-03 14:00:00,15,truck,7.92
ZONE_C,2024-05-03 15:00:00,12,truck,7.1
ZONE_C,2024-05-03 16:00:00,16,motorcycle,2.58
ZONE_C,2024-05-03 17:00:00,17,van,14.54
ZONE_C,2024-05-03 18:00:00,22,van,12.09
ZONE_C,2024-05-03 19:00:00,18,motorcycle,12.62
ZONE_C,2024-05-03 20:00:00,4,motorcycle,1.98
ZONE_C,2024-05-03 21:00:00,3,motorcycle,6.41
ZONE_C,2024-05-03 22:00:00,4,van,1.44
ZONE_C,2024-05-03 23:00:00,4,van,9.56
ZONE_C,2024-05-04 00:00:00,2,truck,14.44
ZONE_C,2024-05-04 01:00:00,2,van,8.13
ZONE_C,2024-05-04 02:00:00,2,motorcycle,8.94
ZONE_C,2024-05-04 03:00:00,3,truck,3.18
ZONE_C,2024-05-04 04:00:00,3,truck,8.68
ZONE_C,2024-05-04 05:00:00,3,motorcycle,4.1
ZONE_C,2024-05-04 06:00:00,3,van,4.56
ZONE_C,2024-05-04 07:00:00,3,truck,4.6
ZONE_C,2024-05-04 08:00:00,3,motorcycle,12.04
ZONE_C,2024-05-04 09:00:00,11,truck,5.79
ZONE_C,2024-05-04 10:00:00,14,truck,10.39
ZONE_C,2024-05-04 11:00:00,11,van,14.18
ZONE_C,2024-05-04 12:00:00,16,van,8.51
ZONE_C,2024-05-04 13:00:00,18,motorcycle,14.66
ZONE_C,2024-05-04 14:00:00,11,van,14.21
ZONE_C,2024-05-04 15:00:00,11,van,14.66
ZONE_C,2024-05-04 16:00:00,13,truck,11.39
ZONE_C,2024-05-04 17:00:00,13,truck,8.87
ZONE_C,2024-05-04 18:00:00,13,truck,12.07
ZONE_C,2024-05-04 19:00:00,12,van,8.93
ZONE_C,2024-05-04 20:00:00,3,motorcycle,13.23
ZONE_C,2024-05-04 21:00:00,2,truck,8.75
ZONE_C,2024-05-04 22:00:00,3,van,5.5
ZONE_C,2024-05-04 23:00:00,3,van,10.93
ZONE_C,2024-05-05 00:00:00,3,van,2.72
ZONE_C,2024-05-05 01:00:00,2,motorcycle,10.97
ZONE_C,2024-05-05 02:00:00,2,van,4.09
ZONE_C,2024-05-05 03:00:00,3,van,3.2
ZONE_C,2024-05-05 04:00:00,3,motorcycle,4.94
ZONE_C,2024-05-05 05:00:00,3,van,12.6
ZONE_C,2024-05-05 06:00:00,3,van,11.64
ZONE_C,2024-05-05 07:00:00,3,truck,6.18
ZONE_C,2024-05-05 08:00:00,3,truck,3.61
ZONE_C,2024-05-05 09:00:00,9,van,9.38
ZONE_C,2024-05-05 10:00:00,12,truck,4.81
ZONE_C,2024-05-05 11:00:00,10,truck,5.62
ZONE_C,2024-05-05 12:00:00,20,truck,8.45
ZONE_C,2024-05-05 13:00:00,16,van,9.3
ZONE_C,2024-05-05 14:00:00,10,truck,3.15
ZONE_C,2024-05-05 15:00:00,12,van,4.8
ZONE_C,2024-05-05 16:00:00,12,motorcycle,3.36
ZONE_C,2024-05-05 17:00:00,15,van,8.8
ZONE_C,2024-05-05 18:00:00,16,motorcycle,3.88
ZONE_C,2024-05-05 19:00:00,14,truck,7.82
ZONE_C,2024-05-05 20:00:00,2,motorcycle,10.49
ZONE_C,2024-05-05 21:00:00,2,van,5.52
ZONE_C,2024-05-05 22:00:00,2,van,8.63
ZONE_C,2024-05-05 23:00:00,2,van,5.87
ZONE_C,2024-05-06 00:00:00,4,truck,9.66
ZONE_C,2024-05-06 01:00:00,4,van,12.59
ZONE_C,2024-05-06 02:00:00,4,van,13.41
ZONE_C,2024-05-06 03:00:00,3,motorcycle,8.49
ZONE_C,2024-05-06 04:00:00,2,motorcycle,8.84
ZONE_C,2024-05-06 05:00:00,5,van,5.68
ZONE_C,2024-05-06 06:00:00,3,motorcycle,13.71
ZONE_C,2024-05-06 07:00:00,4,truck,5.39
ZONE_C,2024-05-06 08:00:00,4,van,13.51
ZONE_C,2024-05-06 09:00:00,13,truck,5.55
ZONE_C,2024-05-06 10:00:00,16,truck,11.91
ZONE_C,2024-05-06 11:00:00,14,truck,8.78
ZONE_C,2024-05-06 12:00:00,19,motorcycle,4.54
ZONE_C,2024-05-06 13:00:00,23,van,11.9
ZONE_C,2024-05-06 14:00:00,15,truck,6.99
ZONE_C,2024-05-06 15:00:00,13,truck,2.12
ZONE_C,2024-05-06 16:00:00,17,van,8.04
ZONE_C,2024-05-06 17:00:00,14,truck,3.08
ZONE_C,2024-05-06 18:00:00,20,truck,3.77
ZONE_C,2024-05-06 19:00:00,14,van,7.78
ZONE_C,2024-05-06 20:00:00,3,motorcycle,5.12
ZONE_C,2024-05-06 21:00:00,4,van,5.89
ZONE_C,2024-05-06 22:00:00,4,truck,4.82
ZONE_C,2024-05-06 23:00:00,3,van,13.68
ZONE_C,2024-05-07 00:00:00,4,van,13.36
ZONE_C,2024-05-07 01:00:00,4,van,8.21
ZONE_C,2024-05-07 02:00:00,4,motorcycle,1.05
ZONE_C,2024-05-07 03:00:00,4,van,8.35
ZONE_C,2024-05-07 04:00:00,4,truck,5.25
ZONE_C,2024-05-07 05:00:00,4,truck,7.49
ZONE_C,2024-05-07 06:00:00,4,truck,11.1
ZONE_C,2024-05-07 07:00:00,3,van,14.5
ZONE_C,2024-05-07 08:00:00,2,motorcycle,6.36
ZONE_C,2024-05-07 09:00:00,13,van,10.7
ZONE_C,2024-05-07 10:00:00,15,motorcycle,14.1
